## Tue May 28 12:57:38 2024
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_3r9xo__v --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_3r9xo__v --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_3r9xo__v/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
OG0001296.UP000321408_QEE17968.1	1183377.Py04_0743	2.01e-105	317.0	COG0540@1|root,arCOG00911@2157|Archaea,2XSZ7@28890|Euryarchaeota,242WA@183968|Thermococci	183968|Thermococci	F	Aspartate carbamoyltransferase	pyrB	GO:0003674,GO:0003824,GO:0004070,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006220,GO:0006221,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009165,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0016740,GO:0016741,GO:0016743,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.1.3.2	ko:K00609	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R01397	RC00064,RC02850	ko00000,ko00001,ko00002,ko01000	-	-	-	OTCace,OTCace_N
OG0001297.UP000321408_QEE17969.1	1121382.JQKG01000035_gene3871	4.41e-84	265.0	2DBC8@1|root,2Z8C9@2|Bacteria,1WKX1@1297|Deinococcus-Thermus	1297|Deinococcus-Thermus	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
OG0001298.UP000321408_QEE17970.1	28532.XP_010524181.1	2.1e-21	87.8	COG1631@1|root,KOG3464@2759|Eukaryota,37UHY@33090|Viridiplantae,3GIUA@35493|Streptophyta,3HTWM@3699|Brassicales	35493|Streptophyta	J	ribosomal protein	-	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0015934,GO:0022625,GO:0022626,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:1990904	-	ko:K02929	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L44
OG0001299.UP000321408_QEE17971.1	1151117.AJLF01000001_gene1496	1.72e-17	75.9	COG2051@1|root,arCOG04108@2157|Archaea,2XZW2@28890|Euryarchaeota,244JK@183968|Thermococci	183968|Thermococci	J	ribosomal protein	rps27e	GO:0000028,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02978	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S27e
OG0001304.UP000321408_QEE17984.1	178306.PAE3031	2.32e-11	60.1	COG2260@1|root,arCOG00906@2157|Archaea,2XR3J@28889|Crenarchaeota	28889|Crenarchaeota	J	more specifically in 18S rRNA pseudouridylation and in cleavage of pre-rRNA	nop10	-	-	ko:K11130	ko03008,map03008	M00425	-	-	ko00000,ko00001,ko00002,ko03009,ko03032	-	-	-	Nop10p
OG0001307.UP000321408_QEE17991.1	933262.AXAM01000016_gene146	3.29e-85	252.0	COG0432@1|root,COG0432@2|Bacteria,1RA5G@1224|Proteobacteria,42QZ8@68525|delta/epsilon subdivisions,2WMV9@28221|Deltaproteobacteria,2MJMB@213118|Desulfobacterales	28221|Deltaproteobacteria	S	Uncharacterised protein family UPF0047	-	-	-	-	-	-	-	-	-	-	-	-	UPF0047
OG0001308.UP000321408_QEE17994.1	237368.SCABRO_00448	5.83e-76	245.0	COG0798@1|root,COG0798@2|Bacteria,2IY8H@203682|Planctomycetes	203682|Planctomycetes	P	COG0798 Arsenite efflux pump ACR3 and related	-	-	-	ko:K03325	-	-	-	-	ko00000,ko02000	2.A.59	-	-	SBF
OG0001309.UP000321408_QEE17998.1	945713.IALB_2955	1.34e-109	334.0	COG0006@1|root,COG0006@2|Bacteria	2|Bacteria	E	proline dipeptidase activity	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M24
OG0001311.UP000321408_QEE18024.1	888832.HMPREF9420_1386	2.09e-124	382.0	COG0578@1|root,COG0578@2|Bacteria,4NJ15@976|Bacteroidetes,2FR3V@200643|Bacteroidia	976|Bacteroidetes	C	Belongs to the FAD-dependent glycerol-3-phosphate dehydrogenase family	glpA	-	1.1.5.3	ko:K00111	ko00564,ko01110,map00564,map01110	-	R00848	RC00029	ko00000,ko00001,ko01000	-	-	-	DAO,Fer2_BFD
OG0001313.UP000321408_QEE18044.1	415426.Hbut_1580	2.03e-66	211.0	COG0049@1|root,arCOG04254@2157|Archaea,2XPUU@28889|Crenarchaeota	28889|Crenarchaeota	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center	rps7	GO:0000028,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02992	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S7
OG0001314.UP000321408_QEE18045.1	368408.Tpen_0281	9.67e-64	198.0	COG0048@1|root,arCOG04255@2157|Archaea,2XQ79@28889|Crenarchaeota	28889|Crenarchaeota	J	With S4 and S5 plays an important role in translational accuracy. Located at the interface of the 30S and 50S subunits	rps12	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02950	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosom_S12_S23
OG0001315.UP000321408_QEE18046.1	985053.VMUT_2061	1.46e-18	81.6	COG1911@1|root,arCOG01752@2157|Archaea,2XR8J@28889|Crenarchaeota	28889|Crenarchaeota	J	Belongs to the eukaryotic ribosomal protein eL30 family	rpl30e	GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02908	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L7Ae
OG0001317.UP000321408_QEE18052.1	1041930.Mtc_1790	1.74e-149	436.0	COG0180@1|root,arCOG01887@2157|Archaea,2XSVC@28890|Euryarchaeota,2N997@224756|Methanomicrobia	224756|Methanomicrobia	J	PFAM aminoacyl-tRNA synthetase class Ib	trpS	-	6.1.1.2	ko:K01867	ko00970,map00970	M00359,M00360	R03664	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	iAF692.Mbar_A1374	tRNA-synt_1b
OG0001318.UP000321408_QEE18055.1	453591.Igni_0244	1.02e-108	335.0	COG0086@1|root,arCOG04256@2157|Archaea,2XPSD@28889|Crenarchaeota	28889|Crenarchaeota	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	rpoA2	GO:0000428,GO:0005575,GO:0005622,GO:0005623,GO:0030880,GO:0032991,GO:0044424,GO:0044464,GO:0061695,GO:1902494,GO:1990234	2.7.7.6	ko:K03042	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00184	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021	-	-	-	RNA_pol_Rpb1_5
OG0001319.UP000321408_QEE18056.1	1183377.Py04_1439	0.0	924.0	COG0086@1|root,arCOG04257@2157|Archaea,2XTBZ@28890|Euryarchaeota,242YY@183968|Thermococci	183968|Thermococci	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	rpoA1	-	2.7.7.6	ko:K03041	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00184	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021	-	-	-	RNA_pol_Rpb1_1,RNA_pol_Rpb1_2,RNA_pol_Rpb1_3,RNA_pol_Rpb1_4,RNA_pol_Rpb1_5
OG0001321.UP000321408_QEE18066.1	1278073.MYSTI_04514	1e-12	74.3	COG1058@1|root,COG1058@2|Bacteria,1MVG6@1224|Proteobacteria,42R50@68525|delta/epsilon subdivisions,2X3AE@28221|Deltaproteobacteria,2YV4E@29|Myxococcales	28221|Deltaproteobacteria	S	nucleotide-utilizing enzyme related to molybdopterin-biosynthesis enzyme MoeA	-	-	-	-	-	-	-	-	-	-	-	-	MoCF_biosynth
OG0001322.UP000321408_QEE18071.1	368408.Tpen_0298	2.69e-125	417.0	COG0417@1|root,arCOG15272@2157|Archaea,2XPPT@28889|Crenarchaeota	28889|Crenarchaeota	L	SMART DNA-directed DNA polymerase B	dpo1	-	2.7.7.7	ko:K02319	ko00230,ko00240,ko01100,ko03030,map00230,map00240,map01100,map03030	-	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko01000,ko03032	-	-	-	DNA_pol_B,DNA_pol_B_exo1
OG0001323.UP000321408_QEE18092.1	1121929.KB898666_gene2576	1.11e-63	206.0	COG0454@1|root,COG0456@2|Bacteria,1V37I@1239|Firmicutes,4HGJH@91061|Bacilli	91061|Bacilli	K	FR47-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1
OG0001324.UP000321408_QEE18102.1	1414720.CBYM010000039_gene1606	2.5e-120	358.0	COG0409@1|root,COG0409@2|Bacteria,1TPM7@1239|Firmicutes,248EX@186801|Clostridia,36FKI@31979|Clostridiaceae	186801|Clostridia	O	hydrogenase expression formation protein HypD	hypD	-	-	ko:K04654	-	-	-	-	ko00000	-	-	-	HypD
OG0001327.UP000321408_QEE18109.1	935948.KE386495_gene1383	3.38e-20	83.2	COG0298@1|root,COG0298@2|Bacteria,1VFE0@1239|Firmicutes,24UXU@186801|Clostridia,42HA3@68295|Thermoanaerobacterales	186801|Clostridia	O	PFAM hydrogenase expression formation protein (HUPF HYPC)	hypC	-	-	ko:K04653	-	-	-	-	ko00000	-	-	-	HupF_HypC
OG0001330.UP000324665_TXT53567.1	429009.Adeg_1174	9.12e-28	109.0	COG2452@1|root,COG2452@2|Bacteria,1UZS8@1239|Firmicutes,24CER@186801|Clostridia,42HX7@68295|Thermoanaerobacterales	186801|Clostridia	L	TIGRFAM DNA binding domain protein, excisionase family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_17,Resolvase
OG0001333.UP000324665_TXT53815.1	637910.ROD_30901	6.1e-20	94.4	COG3261@1|root,COG3262@1|root,COG3261@2|Bacteria,COG3262@2|Bacteria,1QUBF@1224|Proteobacteria,1RSJ4@1236|Gammaproteobacteria,3WVC0@544|Citrobacter	1236|Gammaproteobacteria	C	Respiratory-chain NADH dehydrogenase, 30 Kd subunit	hycE	GO:0003674,GO:0005488,GO:0016151,GO:0043167,GO:0043169,GO:0046872,GO:0046914	-	ko:K12142,ko:K14090,ko:K15830	-	-	-	-	ko00000,ko01000	-	-	iECED1_1282.ECED1_3172,iYL1228.KPN_03058	Complex1_30kDa,Complex1_49kDa,NiFeSe_Hases
OG0001334.UP000324665_TXT53816.1	338966.Ppro_0593	1.15e-65	205.0	COG3260@1|root,COG3260@2|Bacteria,1QUBE@1224|Proteobacteria,42NH3@68525|delta/epsilon subdivisions,2WNT3@28221|Deltaproteobacteria,43UYP@69541|Desulfuromonadales	28221|Deltaproteobacteria	C	PFAM NADH ubiquinone oxidoreductase 20 kDa subunit	-	-	-	ko:K14088	-	-	-	-	ko00000	-	-	-	Oxidored_q6
OG0001337.UP000324665_TXT53928.1	243232.MJ_0864	4.31e-21	92.4	COG2048@1|root,arCOG00964@2157|Archaea,2XVUC@28890|Euryarchaeota,23Q40@183939|Methanococci	183939|Methanococci	C	Heterodisulfide reductase subunit	hdrC2	-	1.8.7.3,1.8.98.4,1.8.98.5,1.8.98.6	ko:K03390	ko00680,ko01100,ko01120,ko01200,map00680,map01100,map01120,map01200	M00356,M00357,M00563,M00567	R04540,R11928,R11931,R11943,R11944	RC00011	ko00000,ko00001,ko00002,ko01000	-	-	-	Fer4_8
OG0001345.UP000324665_TXT54229.1	325452.fgenesh_scip_prom.46568.3685	1.22e-12	68.6	KOG0084@1|root,KOG0084@2759|Eukaryota,3QEJ4@4776|Peronosporales	4776|Peronosporales	U	Rab subfamily of small GTPases	-	-	-	ko:K07874	ko05134,map05134	-	-	-	ko00000,ko00001,ko04031,ko04131,ko04147	-	-	-	Ras
OG0001348.UP000324665_TXT54341.1	1229909.NSED_00740	3.25e-57	189.0	COG0106@1|root,arCOG00618@2157|Archaea,41SIG@651137|Thaumarchaeota	651137|Thaumarchaeota	E	1-(5-phosphoribosyl)-5- (5-phosphoribosylamino)methylideneamino imidazole-4-carboxamide isomerase	hisA	-	5.3.1.16	ko:K01814	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04640	RC00945	ko00000,ko00001,ko00002,ko01000	-	-	-	His_biosynth
OG0001350.UP000324665_TXT54349.1	945713.IALB_1070	5.14e-262	733.0	COG1012@1|root,COG1012@2|Bacteria	2|Bacteria	C	belongs to the aldehyde dehydrogenase family	pruA	-	1.2.1.88	ko:K00294	ko00250,ko00330,ko01100,map00250,map00330,map01100	-	R00245,R00707,R00708,R04444,R04445,R05051	RC00080,RC00216,RC00242,RC00255	ko00000,ko00001,ko01000	-	-	-	Aldedh
OG0001352.UP000324665_TXT54354.1	562970.Btus_2557	9.95e-35	139.0	COG1131@1|root,COG1131@2|Bacteria,1TPMQ@1239|Firmicutes,4IPMF@91061|Bacilli,2798S@186823|Alicyclobacillaceae	91061|Bacilli	V	ABC transporter	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran,DUF4162
OG0001370.UP000324665_TXT54809.1	269797.Mbar_A3560	6.78e-85	263.0	COG4978@1|root,arCOG03200@2157|Archaea,2XYDM@28890|Euryarchaeota,2NA1H@224756|Methanomicrobia	224756|Methanomicrobia	K	helix_turn_helix, mercury resistance	-	-	-	-	-	-	-	-	-	-	-	-	GyrI-like,MerR_1
OG0001375.UP000324665_TXT54886.1	1232447.BAHW02000010_gene490	2.74e-32	127.0	COG0223@1|root,COG0223@2|Bacteria,1TQ32@1239|Firmicutes,248ED@186801|Clostridia,268H5@186813|unclassified Clostridiales	186801|Clostridia	J	Attaches a formyl group to the free amino group of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by promoting its recognition by IF2 and preventing the misappropriation of this tRNA by the elongation apparatus	fmt	-	2.1.2.9	ko:K00604	ko00670,ko00970,map00670,map00970	-	R03940	RC00026,RC00165	ko00000,ko00001,ko01000	-	-	-	Formyl_trans_C,Formyl_trans_N
OG0001376.UP000324665_TXT54894.1	1094980.Mpsy_0710	1.51e-119	364.0	COG0677@1|root,arCOG00252@2157|Archaea,2Y2A7@28890|Euryarchaeota,2NA83@224756|Methanomicrobia	224756|Methanomicrobia	M	PFAM UDP-glucose GDP-mannose dehydrogenase	-	-	1.1.1.336	ko:K02472	ko00520,ko05111,map00520,map05111	-	R03317	RC00291	ko00000,ko00001,ko01000	-	-	-	UDPG_MGDP_dh,UDPG_MGDP_dh_C,UDPG_MGDP_dh_N
OG0001377.UP000324665_TXT54898.1	439235.Dalk_0051	6.66e-111	328.0	COG1145@1|root,COG1145@2|Bacteria	439235.Dalk_0051|-	C	4fe-4S ferredoxin, iron-sulfur binding domain protein	-	-	-	-	-	-	-	-	-	-	-	-	-
OG0001378.UP000324665_TXT54900.1	1343739.PAP_04760	1.21e-75	241.0	COG0451@1|root,arCOG01369@2157|Archaea,2XTTP@28890|Euryarchaeota,243ND@183968|Thermococci	183968|Thermococci	M	3-beta hydroxysteroid dehydrogenase/isomerase family	-	-	5.1.3.2	ko:K01784	ko00052,ko00520,ko01100,map00052,map00520,map01100	M00361,M00362,M00632	R00291,R02984	RC00289	ko00000,ko00001,ko00002,ko01000	-	-	-	Epimerase,GDP_Man_Dehyd
OG0001381.UP000324665_TXT55169.1	4641.GSMUA_AchrUn_randomP04770_001	4.09e-25	104.0	KOG0094@1|root,KOG0094@2759|Eukaryota,37QK7@33090|Viridiplantae,3G9XA@35493|Streptophyta,3KRIX@4447|Liliopsida	35493|Streptophyta	U	Ras-related protein	-	-	-	ko:K07893	-	-	-	-	ko00000,ko04031,ko04131,ko04147	-	-	-	Ras
OG0001388.UP000324665_TXT55302.1	373903.Hore_03150	8.49e-166	484.0	COG1027@1|root,COG1027@2|Bacteria,1TP3U@1239|Firmicutes,2483Z@186801|Clostridia,3WB6Q@53433|Halanaerobiales	186801|Clostridia	E	Fumarase C C-terminus	aspA	-	4.3.1.1	ko:K01744	ko00250,ko01100,map00250,map01100	-	R00490	RC00316,RC02799	ko00000,ko00001,ko01000	-	-	-	FumaraseC_C,Lyase_1
OG0001390.UP000324665_TXT55350.1	387631.Asulf_00339	4.45e-148	429.0	COG1759@1|root,arCOG04346@2157|Archaea,2XUFR@28890|Euryarchaeota,246UQ@183980|Archaeoglobi	183980|Archaeoglobi	F	IMP biosynthesis enzyme PurP domain protein	-	-	6.3.4.23	ko:K06863	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R06975	RC00263,RC00323	ko00000,ko00001,ko00002,ko01000	-	-	-	DUF1246,DUF1297
OG0001391.UP000324665_TXT55402.1	273068.TTE2785	9.64e-209	622.0	COG0189@1|root,COG0769@1|root,COG0189@2|Bacteria,COG0769@2|Bacteria,1V3WY@1239|Firmicutes,249AA@186801|Clostridia,42F8A@68295|Thermoanaerobacterales	186801|Clostridia	D	Belongs to the MurCDEF family	cphA	-	6.3.2.29,6.3.2.30	ko:K03802	-	-	-	-	ko00000,ko01000	-	-	-	Mur_ligase_C,Mur_ligase_M,RimK
OG0001393.UP000324665_TXT55441.1	552811.Dehly_0472	5.04e-30	114.0	COG1433@1|root,COG1433@2|Bacteria	2|Bacteria	S	nitrogen fixation	VPA0323	-	-	-	-	-	-	-	-	-	-	-	Nitro_FeMo-Co
OG0001394.UP000324665_TXT55444.1	35841.BT1A1_1949	1.99e-16	76.6	COG0239@1|root,COG0239@2|Bacteria,1VM30@1239|Firmicutes,4HRC4@91061|Bacilli,1ZIV0@1386|Bacillus	91061|Bacilli	D	Important for reducing fluoride concentration in the cell, thus reducing its toxicity	crcB	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008509,GO:0015075,GO:0015103,GO:0015318,GO:0015698,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944,GO:0098656,GO:0098660,GO:0098661,GO:1903424,GO:1903425	-	ko:K06199	-	-	-	-	ko00000,ko02000	1.A.43.1,1.A.43.2,1.A.43.3	-	-	CRCB
OG0001395.UP000324665_TXT55622.1	1150474.JQJI01000049_gene1082	7.24e-79	246.0	COG2227@1|root,COG2227@2|Bacteria	2|Bacteria	H	3-demethylubiquinone-9 3-O-methyltransferase activity	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11,Methyltransf_12,Methyltransf_25
OG0001399.UP000324665_TXT55772.1	591019.Shell_1480	2.91e-140	421.0	COG1389@1|root,arCOG01165@2157|Archaea,2XPVY@28889|Crenarchaeota	28889|Crenarchaeota	L	Relaxes both positive and negative superturns and exhibits a strong decatenase activity	top6B	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022613,GO:0032991,GO:0034641,GO:0034645,GO:0042254,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:0071840,GO:1901564,GO:1901566,GO:1901576,GO:1990904	5.99.1.3	ko:K03167	-	-	-	-	ko00000,ko01000,ko03032	-	-	-	FbpA,HATPase_c,HATPase_c_3,Topo-VIb_trans
OG0001402.UP000324665_TXT55803.1	10224.XP_002732970.2	3.71e-59	195.0	COG0084@1|root,KOG3020@2759|Eukaryota,38GNW@33154|Opisthokonta,3BDHE@33208|Metazoa,3CZ5B@33213|Bilateria	33208|Metazoa	L	hydrolase activity, acting on ester bonds	TATDN3	-	-	ko:K03424	-	-	-	-	ko00000,ko01000	-	-	-	TatD_DNase
OG0001403.UP000324665_TXT55842.1	933262.AXAM01000035_gene2154	1.39e-52	181.0	2E0M7@1|root,32W6F@2|Bacteria,1NB9Z@1224|Proteobacteria,42W6T@68525|delta/epsilon subdivisions,2WSFF@28221|Deltaproteobacteria,2MNT8@213118|Desulfobacterales	28221|Deltaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
OG0001405.UP000324665_TXT55930.1	444158.MmarC6_1459	7.08e-49	160.0	COG1545@1|root,arCOG01285@2157|Archaea,2XXGF@28890|Euryarchaeota,23QWX@183939|Methanococci	183939|Methanococci	V	DUF35 OB-fold domain, acyl-CoA-associated	-	-	-	ko:K07068	-	-	-	-	ko00000	-	-	-	DUF35_N,OB_aCoA_assoc
OG0001407.UP000324665_TXT55987.1	304371.MCP_2261	9.18e-10	64.3	COG0778@1|root,arCOG00288@2157|Archaea,2XYAZ@28890|Euryarchaeota,2N9WV@224756|Methanomicrobia	224756|Methanomicrobia	C	Nitroreductase family	-	-	-	-	-	-	-	-	-	-	-	-	Nitroreductase
OG0001408.UP000324665_TXT55996.1	46681.XP_001737745.1	1.08e-39	145.0	2CB48@1|root,2S39S@2759|Eukaryota,3X8XE@554915|Amoebozoa	554915|Amoebozoa	S	von Willebrand factor type A domain	-	-	-	-	-	-	-	-	-	-	-	-	VWA
OG0001410.UP000324665_TXT56084.1	633148.Tagg_0117	8.45e-09	60.8	COG3371@1|root,arCOG02008@2157|Archaea,2XQVC@28889|Crenarchaeota	28889|Crenarchaeota	S	Protein of unknown function (DUF998)	-	-	-	-	-	-	-	-	-	-	-	-	DUF998
OG0001413.UP000324665_TXT56529.1	1104324.P186_1874	4.56e-47	157.0	COG1225@1|root,arCOG00310@2157|Archaea,2XQPI@28889|Crenarchaeota	28889|Crenarchaeota	O	PFAM alkyl hydroperoxide reductase Thiol specific antioxidant Mal allergen	bcp	-	1.11.1.15	ko:K03564	-	-	-	-	ko00000,ko01000	-	-	-	AhpC-TSA
OG0001415.UP000324665_TXT56587.1	384616.Pisl_1038	4.99e-61	201.0	COG3294@1|root,arCOG04230@2157|Archaea,2XQ9R@28889|Crenarchaeota	28889|Crenarchaeota	S	phosphohydrolase	-	-	-	ko:K09163	-	-	-	-	ko00000	-	-	-	HD
OG0001416.UP000324665_TXT56657.1	196367.JNFG01000014_gene5377	4.27e-45	180.0	COG1505@1|root,COG1505@2|Bacteria,1NZ7N@1224|Proteobacteria,2VHTT@28216|Betaproteobacteria,1K0C5@119060|Burkholderiaceae	28216|Betaproteobacteria	E	Prolyl oligopeptidase	f1pep1	-	3.4.21.26	ko:K01322	ko04614,map04614	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_S9,Peptidase_S9_N
